tweet_id,airline_sentiment,airline_sentiment_confidence,negativereason,negativereason_confidence,airline,airline_sentiment_gold,name,negativereason_gold,retweet_count,text,tweet_coord,tweet_created,tweet_location,user_timezone
1737,negative,0.76,Canceled flight,0.76,US Airways,,User2558,,27,@United had to sleep in the airport because of your delays. Worst airline ever. :(,,2015-02-24 16:35:00 ,Dallas,Central Time
1738,negative,0.84,Lost luggage,0.92,US Airways,,User492,,92,@United you lost my connecting flight because of poor organization. Missing a wedding now.,,2015-05-20 16:07:00 ,Dallas,Pacific Time
1739,positive,0.65,,0.0,Delta,,User43,,57,Just booked my next flight with @VirginAmerica. Can't wait! Always a great experience.,,2015-04-18 18:47:00 ,Miami,Pacific Time
1740,neutral,0.9,,0.0,United,,User4693,,44,@JetBlue flight B6589 is operating as scheduled today.,,2015-04-18 09:42:00 ,NYC,Mountain Time
1741,positive,0.64,,0.0,United,,User1201,,99,@USAirways Thank you for the upgrade! Best service I've had in a long time.,,2015-05-04 14:06:00 ,Seattle,Mountain Time
1742,negative,0.77,Canceled flight,0.74,Alaska,,User3300,,9,@Delta flight canceled last minute with no explanation. Stranded at the airport. Terrible!,,2015-05-06 21:33:00 ,Seattle,Pacific Time
1743,positive,0.77,,0.0,Alaska,,User1335,,88,Another smooth flight with @AlaskaAir. You guys never disappoint!,,2015-06-06 23:26:00 ,NYC,
1744,negative,0.78,Customer service issue,0.85,Alaska,,User4580,,60,@United I was charged for TWO bags when I should have only been charged for one. Theft!,,2015-02-09 23:10:00 ,Dallas,Eastern Time
1745,positive,0.64,,0.0,Virgin America,,User1256,,73,@AlaskaAir check-in was a breeze and boarding was super organized. Love it!,,2015-04-16 01:33:00 ,Boston,Pacific Time
1746,negative,0.72,Damaged luggage,0.51,Southwest,,User2500,,18,@USAirways checked my bag and it came back damaged. Who pays for this mess?,,2015-07-01 13:03:00 ,LA,Central Time
1747,negative,0.8,Customer service issue,0.77,Delta,,User2538,,5,@JetBlue the plane was freezing. Asked for a blanket and they had none. Great service.,,2015-05-18 15:36:00 ,Miami,Pacific Time
1748,neutral,0.83,,0.0,Southwest,,User3776,,97,@SouthwestAir new safety video went live today.,,2015-03-08 16:40:00 ,Miami,Mountain Time
1749,negative,0.73,longlines,0.69,JetBlue,,User3630,,43,@JetBlue the plane was freezing. Asked for a blanket and they had none. Great service.,,2015-06-19 01:42:00 ,LA,Eastern Time
1750,neutral,0.51,,0.0,US Airways,,User4583,,71,@United is renovating their United Club at San Francisco International.,,2015-07-16 03:41:00 ,Boston,Central Time
1751,neutral,0.73,,0.0,American,,User3899,,72,@JetBlue will begin serving additional routes from JFK starting in June.,,2015-06-14 06:48:00 ,,Eastern Time
1752,neutral,0.57,,0.0,American,,User4748,,35,@JetBlue will begin serving additional routes from JFK starting in June.,,2015-03-25 07:53:00 ,Miami,Eastern Time
1753,neutral,0.63,,0.0,American,,User1479,,62,@AmericanAir updated the carry-on size requirements for basic economy tickets.,,2015-02-06 10:27:00 ,Seattle,Eastern Time
1754,neutral,0.65,,0.0,Delta,,User2338,,14,@United is testing a new boarding process at Denver International Airport.,,2015-02-26 17:10:00 ,NYC,Central Time
1755,negative,0.66,longlines,0.84,American,,User480,,78,@SouthwestAir lost my bag AGAIN. This is the third time. So frustrated!,,2015-04-25 05:01:00 ,LA,Mountain Time
1756,negative,0.77,Flight booking problems,0.63,Delta,,User4891,,6,@USAirways the seats are so uncomfortable. My back hurts. Never flying with you again.,,2015-03-24 07:48:00 ,Chicago,Mountain Time
1757,positive,0.75,,0.0,Delta,,User4532,,34,Always a pleasure flying @VirginAmerica. The mood lighting is so relaxing!,,2015-02-16 10:29:00 ,Seattle,Eastern Time
1758,positive,0.85,,0.0,American,,User832,,34,@AlaskaAir check-in was a breeze and boarding was super organized. Love it!,,2015-06-22 18:43:00 ,Chicago,
1759,neutral,0.62,,0.0,JetBlue,,User1667,,57,@USAirways is updating their baggage policy effective next month.,,2015-02-22 20:32:00 ,NYC,Pacific Time
1760,positive,0.91,,0.0,JetBlue,,User3807,,71,"@AlaskaAir You guys are the best! Friendly staff, on time, great experience all around.",,2015-05-27 01:00:00 ,LA,Central Time
1761,negative,0.71,Bad flight,0.92,JetBlue,,User4181,,44,@Delta I paid for extra legroom and got a middle seat. False advertising much?,,2015-07-12 06:37:00 ,LA,Eastern Time
1762,negative,0.83,Bad flight,0.54,Delta,,User3539,,17,@United you lost my connecting flight because of poor organization. Missing a wedding now.,,2015-06-23 08:56:00 ,Chicago,
1763,positive,0.95,,0.0,Virgin America,,User2237,,81,@AmericanAir landed safely despite turbulence. Pilots did an amazing job!,,2015-04-08 22:28:00 ,Chicago,Pacific Time
1764,negative,0.98,Flight booking problems,0.51,Southwest,,User36,,82,"@AmericanAir 2 hour delay and counting. No updates, no water, no nothing. Pathetic!",,2015-02-01 19:30:00 ,,Central Time
1765,positive,0.88,,0.0,JetBlue,,User636,,68,@Delta your app makes checking in so easy. Technology done right!,,2015-02-21 20:41:00 ,,Mountain Time
1766,neutral,0.89,,0.0,JetBlue,,User70,,76,@JetBlue introduced a new menu for transatlantic flights.,,2015-05-03 12:11:00 ,Boston,Mountain Time
1767,positive,0.78,,0.0,United,,User2932,,95,First class service on @United was outstanding. Highly recommend!,,2015-02-06 08:43:00 ,Chicago,Eastern Time
1768,neutral,0.62,,0.0,United,,User2300,,29,@Delta confirmed order for 100 new Airbus A321neo aircraft.,,2015-06-07 11:02:00 ,Miami,
1769,negative,0.99,longlines,0.56,US Airways,,User4521,,72,@AlaskaAir overbooked and bumped me off my flight. Terrible communication.,,2015-06-09 15:10:00 ,Chicago,
1770,neutral,0.73,,0.0,Delta,,User1044,,75,@AmericanAir updated the carry-on size requirements for basic economy tickets.,,2015-03-05 23:04:00 ,LA,
1771,neutral,0.79,,0.0,US Airways,,User4366,,24,@United launched a mobile app update with improved seat selection.,,2015-07-24 00:44:00 ,LA,
1772,neutral,0.88,,0.0,American,,User998,,41,@AmericanAir flight 123 is currently boarding at gate B42.,,2015-05-22 13:17:00 ,Miami,Mountain Time
1773,positive,0.62,,0.0,United,,User3678,,6,@AmericanAir great prices and great service. What more could you ask for?,,2015-04-13 13:34:00 ,Dallas,Eastern Time
1774,positive,0.63,,0.0,American,,User610,,94,@AmericanAir landed safely despite turbulence. Pilots did an amazing job!,,2015-03-30 22:27:00 ,Chicago,Central Time
1775,negative,0.63,Customer service issue,0.51,JetBlue,,User2739,,3,@SouthwestAir cancelled my return flight and made me rebook. Missing my event now. Thanks a lot!,,2015-07-02 20:59:00 ,LA,Central Time
1776,negative,0.98,Late flight,0.91,United,,User784,,9,@AmericanAir the food was cold and stale. Paying for this garbage? Never again.,,2015-07-04 19:28:00 ,Miami,
1777,negative,0.97,longlines,0.66,Delta,,User3621,,100,@Delta flight canceled last minute with no explanation. Stranded at the airport. Terrible!,,2015-03-05 01:58:00 ,,Pacific Time
1778,positive,0.63,,0.0,American,,User3125,,71,@AlaskaAir check-in was a breeze and boarding was super organized. Love it!,,2015-02-14 09:54:00 ,Seattle,Eastern Time
1779,positive,0.69,,0.0,American,,User3508,,58,@AlaskaAir check-in was a breeze and boarding was super organized. Love it!,,2015-05-10 14:50:00 ,Boston,Pacific Time
1780,neutral,0.81,,0.0,Alaska,,User885,,66,@SouthwestAir celebrates 50 years of service this year.,,2015-04-26 18:12:00 ,Boston,Eastern Time
1781,positive,0.84,,0.0,United,,User2100,,73,Great job @SouthwestAir! Got me home safely despite the weather. Much appreciated!,,2015-03-05 20:32:00 ,Dallas,Mountain Time
1782,positive,0.78,,0.0,United,,User2554,,17,@JetBlue the snacks are always fresh and the crew makes me feel welcome. 5 stars!,,2015-02-12 01:08:00 ,Seattle,
1783,neutral,0.64,,0.0,Southwest,,User2810,,18,@AlaskaAir released their customer satisfaction survey results.,,2015-06-01 09:38:00 ,LA,Pacific Time
1784,neutral,0.73,,0.0,Southwest,,User4584,,7,@United launched a mobile app update with improved seat selection.,,2015-04-02 16:52:00 ,,Mountain Time
1785,negative,0.86,Lost luggage,0.89,Virgin America,,User3829,,24,@AlaskaAir overbooked and bumped me off my flight. Terrible communication.,,2015-07-21 15:44:00 ,Dallas,
1786,positive,0.85,,0.0,JetBlue,,User346,,42,@AmericanAir landed safely despite turbulence. Pilots did an amazing job!,,2015-03-14 03:29:00 ,Miami,Central Time
1787,neutral,0.59,,0.0,United,,User3939,,59,@Delta confirmed order for 100 new Airbus A321neo aircraft.,,2015-07-10 06:15:00 ,Dallas,Mountain Time
1788,negative,0.93,Late flight,0.68,Delta,,User1167,,45,@JetBlue flight attendants were rude and ignored my request. Very disappointed.,,2015-02-08 17:07:00 ,LA,Mountain Time
1789,negative,0.97,Flight booking problems,0.52,American,,User1794,,25,@JetBlue the noise from the engine was unbearable. Earplugs didn't help. Terrible plane.,,2015-03-23 09:11:00 ,LA,Central Time
1790,negative,0.7,Lost luggage,0.51,US Airways,,User3105,,12,@United you lost my connecting flight because of poor organization. Missing a wedding now.,,2015-02-06 21:08:00 ,Boston,Pacific Time
1791,neutral,0.68,,0.0,Virgin America,,User3554,,47,@SouthwestAir baggage fees remain unchanged for domestic flights.,,2015-07-20 05:33:00 ,Boston,Eastern Time
1792,negative,0.92,Lost luggage,0.77,Virgin America,,User2004,,40,@USAirways the seats are so uncomfortable. My back hurts. Never flying with you again.,,2015-07-04 13:40:00 ,,
1793,positive,0.72,,0.0,Southwest,,User2295,,41,@United great legroom and the food was surprisingly good. Will fly again!,,2015-04-05 01:40:00 ,NYC,
1794,neutral,0.58,,0.0,Delta,,User532,,100,@SouthwestAir new safety video went live today.,,2015-06-01 21:39:00 ,NYC,
1795,positive,0.9,,0.0,Virgin America,,User2637,,63,Another smooth flight with @AlaskaAir. You guys never disappoint!,,2015-06-13 14:11:00 ,Dallas,
1796,neutral,0.88,,0.0,Alaska,,User4784,,34,@United is renovating their United Club at San Francisco International.,,2015-06-29 12:40:00 ,,Central Time
1797,negative,0.78,Lost luggage,0.7,US Airways,,User3065,,54,@AlaskaAir overbooked and bumped me off my flight. Terrible communication.,,2015-05-08 18:10:00 ,LA,
1798,negative,0.63,Damaged luggage,0.76,United,,User2756,,74,@AlaskaAir my miles expired without warning. No courtesy email or anything. Shady practices.,,2015-02-11 14:32:00 ,Seattle,Mountain Time
1799,positive,0.75,,0.0,Alaska,,User1472,,40,@AlaskaAir check-in was a breeze and boarding was super organized. Love it!,,2015-04-11 12:01:00 ,Miami,Central Time
1800,negative,0.74,Customer service issue,0.65,Delta,,User972,,100,@SouthwestAir lost my bag AGAIN. This is the third time. So frustrated!,,2015-04-12 07:06:00 ,Boston,Pacific Time
1801,negative,0.73,Flight booking problems,0.63,US Airways,,User4450,,24,@AlaskaAir overbooked and bumped me off my flight. Terrible communication.,,2015-07-31 19:08:00 ,LA,Eastern Time
1802,neutral,0.83,,0.0,JetBlue,,User3867,,51,@SouthwestAir baggage fees remain unchanged for domestic flights.,,2015-06-29 20:00:00 ,NYC,Mountain Time
1803,negative,0.9,Damaged luggage,0.62,Alaska,,User704,,92,@JetBlue the plane was freezing. Asked for a blanket and they had none. Great service.,,2015-05-30 10:50:00 ,Dallas,Central Time
1804,positive,0.77,,0.0,Alaska,,User1139,,57,@Delta your app makes checking in so easy. Technology done right!,,2015-06-23 00:23:00 ,NYC,Pacific Time
1805,neutral,0.7,,0.0,Virgin America,,User3305,,43,@AmericanAir flight 123 is currently boarding at gate B42.,,2015-03-30 13:27:00 ,LA,Pacific Time
1806,positive,0.91,,0.0,Southwest,,User4940,,19,Landed on time with @USAirways. Rare these days but much appreciated!,,2015-04-26 18:40:00 ,Seattle,Mountain Time
1807,negative,0.63,longlines,0.59,Delta,,User2496,,42,@JetBlue your WiFi never works. Paying for internet that doesn't connect. Ridiculous.,,2015-06-26 14:40:00 ,Boston,Central Time
1808,negative,0.67,Damaged luggage,0.51,United,,User1910,,8,@United you lost my connecting flight because of poor organization. Missing a wedding now.,,2015-05-10 09:13:00 ,LA,
1809,negative,0.75,Late flight,0.59,JetBlue,,User4395,,50,@Delta flight canceled last minute with no explanation. Stranded at the airport. Terrible!,,2015-03-13 03:08:00 ,Seattle,Mountain Time
1810,neutral,0.88,,0.0,United,,User3890,,16,@AlaskaAir will be retiring their Boeing 737 fleet over the next 5 years.,,2015-03-25 09:27:00 ,NYC,
1811,positive,0.83,,0.0,Alaska,,User3652,,35,What a great experience with @SouthwestAir! The crew was incredibly helpful.,,2015-03-24 00:09:00 ,Boston,Mountain Time
1812,positive,0.81,,0.0,Alaska,,User747,,58,@USAirways Thank you for the upgrade! Best service I've had in a long time.,,2015-05-30 18:02:00 ,LA,Mountain Time
1813,negative,0.92,longlines,0.81,Southwest,,User3540,,53,@United I was charged for TWO bags when I should have only been charged for one. Theft!,,2015-04-05 05:57:00 ,Miami,Mountain Time
1814,neutral,0.78,,0.0,Delta,,User1294,,50,@JetBlue announced new direct flights from Boston to San Francisco starting May.,,2015-07-29 01:15:00 ,LA,
1815,negative,0.88,Lost luggage,0.95,JetBlue,,User627,,97,@SouthwestAir lost my bag AGAIN. This is the third time. So frustrated!,,2015-06-22 03:23:00 ,Boston,
1816,neutral,0.66,,0.0,Southwest,,User3787,,32,@United is testing a new boarding process at Denver International Airport.,,2015-03-26 16:02:00 ,,Eastern Time
1817,positive,0.9,,0.0,JetBlue,,User310,,43,@SouthwestAir no fees for bags? Yes please! Best airline hands down.,,2015-05-14 06:25:00 ,,Pacific Time
1818,negative,0.73,Damaged luggage,0.74,Delta,,User3586,,10,@USAirways the seats are so uncomfortable. My back hurts. Never flying with you again.,,2015-06-21 21:15:00 ,NYC,Mountain Time
1819,neutral,0.57,,0.0,American,,User1018,,77,@JetBlue announced new direct flights from Boston to San Francisco starting May.,,2015-02-26 05:18:00 ,Seattle,Central Time
1820,negative,0.6,Bad flight,0.58,Virgin America,,User4361,,22,@AlaskaAir my miles expired without warning. No courtesy email or anything. Shady practices.,,2015-03-28 22:02:00 ,Chicago,Mountain Time
1821,neutral,0.82,,0.0,Delta,,User430,,49,@Delta confirmed order for 100 new Airbus A321neo aircraft.,,2015-07-27 09:28:00 ,,Eastern Time
1822,neutral,0.58,,0.0,United,,User132,,47,@AlaskaAir released their customer satisfaction survey results.,,2015-04-03 06:05:00 ,Seattle,Eastern Time
1823,neutral,0.83,,0.0,Delta,,User1369,,28,@United is testing a new boarding process at Denver International Airport.,,2015-02-25 21:10:00 ,,Mountain Time
1824,positive,0.73,,0.0,United,,User3506,,79,@AmericanAir landed safely despite turbulence. Pilots did an amazing job!,,2015-03-26 17:25:00 ,Boston,Central Time
1825,negative,0.73,Late flight,0.7,Virgin America,,User1804,,1,@USAirways checked my bag and it came back damaged. Who pays for this mess?,,2015-05-11 06:29:00 ,Boston,Pacific Time
1826,positive,0.62,,0.0,United,,User835,,52,Just booked my next flight with @VirginAmerica. Can't wait! Always a great experience.,,2015-04-19 19:31:00 ,NYC,Pacific Time
1827,neutral,0.63,,0.0,JetBlue,,User1437,,86,@AmericanAir updated the carry-on size requirements for basic economy tickets.,,2015-07-28 04:21:00 ,Dallas,Mountain Time
1828,negative,0.84,Damaged luggage,0.69,United,,User1906,,64,@AmericanAir worst customer service ever. Waited 3 hours on the phone. Unacceptable!,,2015-07-01 22:00:00 ,,
1829,neutral,0.62,,0.0,JetBlue,,User491,,96,@United just published their new route map for next summer.,,2015-04-04 19:05:00 ,NYC,Pacific Time
1830,positive,0.66,,0.0,United,,User4900,,82,First class service on @United was outstanding. Highly recommend!,,2015-02-10 07:59:00 ,Miami,Pacific Time
1831,negative,0.86,Late flight,0.76,JetBlue,,User2714,,82,@United had to sleep in the airport because of your delays. Worst airline ever. :(,,2015-04-15 00:14:00 ,Dallas,Central Time
1832,negative,0.96,Lost luggage,0.9,United,,User1504,,77,@Delta flight canceled last minute with no explanation. Stranded at the airport. Terrible!,,2015-05-09 16:20:00 ,Miami,Eastern Time
1833,negative,0.63,Lost luggage,0.53,Southwest,,User4855,,26,@Delta I paid for extra legroom and got a middle seat. False advertising much?,,2015-03-05 02:11:00 ,Chicago,Central Time
1834,positive,0.89,,0.0,US Airways,,User1446,,21,@AlaskaAir check-in was a breeze and boarding was super organized. Love it!,,2015-03-23 07:27:00 ,Chicago,Pacific Time
1835,negative,0.99,Lost luggage,0.64,Alaska,,User1375,,10,"@AmericanAir 2 hour delay and counting. No updates, no water, no nothing. Pathetic!",,2015-05-04 12:24:00 ,Miami,Mountain Time
1836,positive,0.89,,0.0,Southwest,,User682,,61,@JetBlue the snacks are always fresh and the crew makes me feel welcome. 5 stars!,,2015-02-06 12:27:00 ,LA,
1837,positive,0.89,,0.0,US Airways,,User2321,,48,@United great legroom and the food was surprisingly good. Will fly again!,,2015-05-30 09:29:00 ,Seattle,
1838,positive,0.73,,0.0,Alaska,,User106,,25,Great job @SouthwestAir! Got me home safely despite the weather. Much appreciated!,,2015-03-12 06:00:00 ,Dallas,Mountain Time
1839,positive,0.98,,0.0,Virgin America,,User4820,,49,@AlaskaAir check-in was a breeze and boarding was super organized. Love it!,,2015-06-06 09:41:00 ,Boston,Mountain Time
1840,neutral,0.65,,0.0,Southwest,,User2856,,24,@United just published their new route map for next summer.,,2015-05-23 08:49:00 ,Miami,Pacific Time
1841,neutral,0.65,,0.0,JetBlue,,User283,,94,@Delta confirmed order for 100 new Airbus A321neo aircraft.,,2015-04-05 07:30:00 ,Dallas,Eastern Time
1842,neutral,0.56,,0.0,Alaska,,User4933,,87,@Delta confirmed order for 100 new Airbus A321neo aircraft.,,2015-03-10 08:15:00 ,NYC,Eastern Time
